,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
PICO,-0.006811044498406616,0.11522954274125606,-0.442674141200664,1.1078879981202787,0.007468982798039524,0.11464883570391637,0.1440271919768658,0.0030321134010547752,0.03702030209044168
PII,-0.008429164842202101,0.09587339457008973,-0.12085884888752728,-0.4813146494090845,0.008304344915720817,0.19174384053556343,0.2788794877700115,1.7189584194909767e-05,0.04083942629459192
PINC,0.0011947965793442012,0.05684822466810382,0.2421567570970895,0.6693315088689724,0.006534494015875906,0.12856620377842737,0.0440823738367639,0.11047563690185089,0.07929889595877179
PLAB,0.004980915875723194,0.09145189167739315,-0.22248475079201735,-0.46487955845735707,0.006374660726109904,0.06292893878964105,0.02733151602157369,0.21081514818047417,0.04972371189578936
PLT,-0.0063474101614009746,0.107277166238079,-0.5292667714542807,0.7388807224935201,0.0076998553859825725,0.1593958612861442,0.24129381314947504,7.801767561230314e-05,0.037437197656134256
PLUS,0.018139014060027724,0.16362638766958232,-0.3222794524479003,11.346759095047547,0.005446007301409338,0.06847655395435555,0.1036019662120834,0.01291886634047398,0.02667908418860448
PNW,0.01237149634040701,0.04458110596388428,0.01620983654781088,-0.271174844068792,0.006511848931670013,0.014246905940064268,0.00033290499362813384,0.8909039263511895,0.10340717481100754
PODD,0.024257632213019787,0.12299790066040434,-0.7556330570517386,2.0938019262642804,0.004732159529401658,0.08063214619595761,0.08116884314960678,0.028735756863555412,0.03593304078397433
POL,-0.00045213640012897,0.09209768157654769,-0.25986468787632827,0.9461213094182335,0.006799510979372645,0.24640020792669395,0.42496880762758954,2.2369813032140048e-08,0.037963899645721465
POST,0.018646069518032556,0.07413743083375231,0.40939308379534944,-0.007261625666470373,0.005132753690763801,0.08341440452646946,0.031559832572361717,0.17826989160975718,0.06120299537741613
PPG,0.0034136419912501725,0.05697586212620182,0.302362986691346,0.8564725824512376,0.0051673949392261696,0.4454800887267454,0.531637889109004,5.815715429920121e-11,0.055382656642537505
PPL,0.0034830243395508,0.049089858238076205,-0.7858578654002021,1.7645223313213734,0.005836289102728287,0.24456199285452318,0.11894303183165959,0.007472562304778865,0.0881625269866178
PRDO,0.023654259943627003,0.14137435563096742,1.0407465297626664,2.8893897839270046,0.004963340083927492,0.07291559307087259,0.08769192852756426,0.0227697574852262,0.031151139145389684
PRGS,0.008472019678931306,0.07526212682083286,-0.2808135076924324,0.2463161828100362,0.005158959717560347,0.18049353244682095,0.15228382687575878,0.0022471589163518685,0.05640564376006675
PRI,0.016234679181420693,0.08143702316514807,0.0004829389529148544,0.49262904333565194,0.0028390199942158823,0.23709027071866814,0.30764422325588986,5.154610066889517e-06,0.0471103773036326
PRO,0.01756131280435232,0.12393912846330453,-2.2749861860127996,10.72525713199247,0.004969798265526233,0.09784611378356348,0.1213616737350264,0.006853140453703579,0.034871485335096986
PRTA,-0.016421481341576453,0.23391006452868443,-1.7324809040702833,6.9274864834766205,0.007505582955354357,0.049781043620894125,0.11189310632650451,0.009612578996838721,0.01857622763881038
PRU,0.0010795856634743962,0.07839137085421358,-0.6753252423570163,0.5434842466723282,0.006358186424408481,0.3055969184505426,0.47360031082768544,1.7141437224485097e-09,0.04267400124030693
PSMT,-0.005239950566816274,0.07922163172187668,-0.3616558615560256,-0.27651695358241746,0.007713734932754297,0.19573284963407908,0.19842323398268044,0.0004071945182368345,0.052107782240116925
PTLA,0.002361848191939911,0.16518680813935818,-0.1977117707660287,0.24470908172974504,0.00646738810427378,0.0934507022293308,0.1966497418323405,0.00043536014139971646,0.025017903894995367
PVH,-0.007836719066931978,0.10257012219606722,-1.1501790176642075,3.0337807040976434,0.00806773951191877,0.17604753006531437,0.2690785865209261,2.5663987442166934e-05,0.03843158378831896
PWR,-0.0010967374179825483,0.07958002372882098,-0.22622636168223212,-0.42005645478795683,0.006937811300234008,0.2276815031292579,0.2709200503352916,2.3810850337481947e-05,0.04947175597817614
PZZA,0.0047681111259165075,0.09855376239615012,-0.19989847247741335,-0.4829351877569952,0.006405778753965989,0.05921122955148917,0.028101667792647514,0.20441068173275848,0.0461223070209482
QCOM,0.0035462189274850855,0.1118268236976842,0.6871935200895412,2.4441335098825583,0.006179136711019738,0.14352406767814907,0.21257831825066792,0.00023781220456162576,0.036587396558037354
QQQ,0.011684463986213482,0.04436196551173537,-0.33382878015525985,-0.03822294013958549,-0.0016842642685573686,0.7165385382509271,0.8338312851779565,7.01063868710619e-24,0.042367970711596446
QTS,0.011037726987475177,0.0869326217349107,-2.199096858832867,9.825110895187782,0.0054934080596441125,0.10823754003710939,0.07306323552133658,0.03840354783338572,0.051064147866624145
RBA,0.011745014903201604,0.06522126338555422,0.017513477945181842,-0.7231048519408354,0.004300055521160985,0.2033244721177571,0.14512266343098257,0.002914209298836395,0.06536368182622634
RCL,0.009319592134741065,0.08664145428141944,-0.5262594902268753,0.2777905755330301,0.00457289773310574,0.22696344568330928,0.3191102969902252,3.149838800533205e-06,0.043912328076068846
RDUS,0.005056598982511378,0.18448412470321218,-0.37671420175291903,1.6217382436972834,0.006498521973234095,0.03749209771058183,0.0394798050653943,0.131391027916364,0.0244944708955435
RDWR,0.005514034925229113,0.07490378364519612,-0.6015712452737121,-0.3460858461988132,0.005799173077390187,0.16121250790636182,0.12033237802133663,0.007110275551214038,0.057733695882127956
REGN,-0.0036863410743813714,0.09488400131240325,-0.21655802655270043,-0.14955432525257217,0.007283071714126801,0.1613977724123117,0.1935345796793868,0.000489504669216809,0.04363889016073483
RF,0.00847535292153643,0.0858412662264093,-0.28646671829139897,0.4120804562283569,0.004485131434416067,0.25992699800803265,0.41083982120878665,4.5385154975438743e-08,0.04122820150623758
RGA,0.012277412873654301,0.04344597810291638,-0.051172248567685846,0.2500756661834149,0.001959348211230746,0.38515901630107896,0.23107705013351218,0.00011642966742613462,0.09306055650299969
RGLD,0.01336724601003197,0.11934499664545051,0.5793128844721416,2.016295638412287,0.0065316156314422745,0.011706887477788842,0.0016109009609182674,0.762792246542247,0.03860286261758154
RHI,0.0029538155617136776,0.07763919289066144,-0.05960986118507292,0.10160522582146436,0.005930179040859382,0.25659199759599843,0.3275109001737243,2.1852316672227998e-06,0.04870072486098077
RIGL,-0.0023382955894684244,0.16625985039972063,0.5800005543932354,-0.022303141622443512,0.006820826130582864,0.05675999852670327,0.07349148804180185,0.03781837902917154,0.026693844976068342
RILY,0.018157345232965798,0.1061435605682312,0.3747718550279506,1.5082452631250547,0.004974766197100402,0.09436061589876941,0.08278399040847723,0.02712565137046612,0.04160216900659499
RJF,0.00762432574427441,0.077092824488837,-0.9047379356469046,2.150829603448434,0.004313471756475153,0.31145478295936524,0.47576823570470245,1.5206887482643344e-09,0.043303352597314174
RL,-0.008902892234783421,0.09317738949962842,-0.36480028802594316,-0.21949104861271262,0.007838098651470213,0.12917085198533218,0.11954396193948638,0.007313673350699971,0.04643197017086907
RLGY,-0.03385612588142126,0.12384180942258846,-1.945790542723863,6.606187149179629,0.011744273673187158,0.149342816556342,0.28228043117346274,1.494126149491331e-05,0.031541614361002966
RLI,0.013757722016582138,0.062498528184382,-0.5995756975420733,1.1066340361176046,0.0037110807376505585,0.21638929287355016,0.15093453968425227,0.0023601683707099286,0.0679789746554497
RM,0.006116007960577385,0.10803441863616649,-1.0421001211359595,3.123394079129138,0.006111597400725291,0.09426198908837313,0.08558053504650859,0.024549973471417085,0.0408116735826842
RMAX,-0.0004937935005440525,0.09760736599450301,-0.7297018638402597,3.777159388082957,0.0067681579445765805,0.16211932339882787,0.20663899009619957,0.0002982761472017561,0.0420752442651238
RMBS,8.129162555776823e-05,0.08087929848336893,-0.39195944395749555,-0.04149451583206387,0.006678270399038017,0.12097282179004848,0.07900014576972152,0.031050756156907833,0.0547099373698966
RMTI,-0.021570392997940883,0.20770269998306023,0.17000269547371946,0.035121409404677006,0.0075351243744453105,0.039267708203393745,0.05489501569243033,0.07408067382119513,0.0215810065857681
RNG,0.04080156606482713,0.09786635062595088,-0.21376984379200992,-0.3486821675298746,0.002528056451755414,0.10195804783582518,0.08216508907371108,0.027731566727983072,0.04513596216904128
ROG,0.014966418744074865,0.1271017947185812,-0.02291247045020512,-0.5182944467150565,0.004253494190688775,0.16267153333824208,0.35278004054602163,7.09101598631268e-07,0.0291842193307728
ROK,0.007381399360693768,0.06529392722695233,-0.5040018528099516,0.5892310889143944,0.0036842153055376627,0.4069538882867931,0.5826577207017665,2.0811215755819434e-12,0.04561915257424673
RPAI,-0.0001588085604334303,0.056847251918959806,0.03485436976904266,0.4162573998380368,0.006720287054464461,0.20265014686226968,0.10951921316794683,0.010462135108648107,0.07653791270380984
RTRX,0.005651838565230087,0.15940678540286535,0.4016603030096416,1.864079637459577,0.00642591341138792,0.04639040233645561,0.0451281370005355,0.10624166992730795,0.028264386084430927
RTX,0.006591672877457123,1.7446773249624554,-0.016524603273195985,-0.02659977327479357,0.006678028976420684,0.00152851941172838,0.005868804864267683,0.5641445440665216,0.002634999558578791
RUSHA,0.001493593139155831,0.08195307107113943,-0.4670542092318197,0.17058777511198553,0.006311003464735654,0.25247907328171093,0.3533123021692428,6.921902918507026e-07,0.04524346720933009
